"V2" "V3"
"1167" 16985180 16985330
"1168" 16987020 16987170
"1169" 16987240 16987390
"1170" 16987400 16987550
"1171" 17005060 17005370
"1172" 17021780 17021970
"1173" 17051020 17051170
"1174" 17053960 17054250
"1175" 17062540 17062690
"1176" 17062900 17063250
"1177" 17063300 17063450
"1178" 17063620 17063850
"1179" 17075660 17075970
"1180" 17081900 17082130
"1181" 17082440 17082750
"1182" 17116380 17116630
"1183" 17116720 17116990
"1184" 17131840 17132010
"1185" 17135220 17135690
"1186" 17171440 17171630
"1187" 17200640 17200790
"1188" 17204860 17205010
"1189" 17219220 17219550
"1190" 17268540 17268690
"1191" 17305040 17305190
"1192" 17402380 17402830
"1193" 17462940 17463230
"1194" 17467680 17467830
"1195" 17520340 17520630
"1196" 17521520 17521750
"1197" 17527520 17527670
"1198" 17527760 17527970
"1199" 17528020 17528210
"1200" 17528240 17528390
"1201" 17528440 17529150
"1202" 17531180 17531330
"1203" 17531400 17531610
"1204" 17531720 17531950
"1205" 17532360 17532510
"1206" 17533100 17533250
"1207" 17578900 17579050
"1208" 17587200 17587450
"1209" 17587720 17587870
"1210" 17588420 17588690
"1211" 17609660 17609870
"1212" 17622220 17622370
"1213" 17622400 17622650
"1214" 17654860 17655010
"1215" 17673040 17673190
"1216" 17690500 17690710
"1217" 17725540 17725690
"1218" 17742100 17742370
"1219" 17757940 17758090
"1220" 17782580 17782730
"1221" 17794140 17794650
"1222" 17801960 17802170
"1223" 17802180 17802590
"1224" 17802640 17802890
"1225" 17810340 17810510
"1226" 17811080 17811290
"1227" 17813920 17814070
"1228" 17815800 17815970
"1229" 17824280 17824450
"1230" 17837340 17837490
"1231" 17837920 17838270
"1232" 17852520 17852710
"1233" 17905780 17905990
"1234" 18017200 18017510
"1235" 18046580 18046730
"1236" 18060340 18060930
"1237" 18104360 18104550
"1238" 18137800 18138090
"1239" 18142740 18142890
"1240" 18143040 18143490
"1241" 18143740 18143890
"1242" 18149500 18149910
"1243" 18174120 18174270
"1244" 18190620 18190990
"1245" 18200060 18200210
"1246" 18208240 18208490
"1247" 18208560 18208710
"1248" 18213300 18213570
"1249" 18224700 18224850
"1250" 18230340 18230590
"1251" 18237840 18238090
"1252" 18238200 18238350
"1253" 18245640 18245790
"1254" 18245840 18246150
"1255" 18255140 18255370
"1256" 18260540 18260690
"1257" 18296960 18297230
"1258" 18297520 18297790
"1259" 18319980 18320290
"1260" 18344120 18344270
"1261" 18390500 18390790
"1262" 18396140 18396410
"1263" 18405200 18405550
"1264" 18438480 18438870
"1265" 18441240 18441390
"1266" 18442700 18442930
"1267" 18443180 18443330
"1268" 18443360 18443510
"1269" 18472940 18473150
"1270" 18477720 18478010
"1271" 18478040 18478190
"1272" 18485540 18485730
"1273" 18490620 18490770
"1274" 18505460 18505610
"1275" 18539100 18539250
"1276" 18588040 18588210
"1277" 18604760 18605030
"1278" 18611860 18612010
"1279" 18622220 18622450
"1280" 18626160 18626370
"1281" 18667040 18667290
"1282" 18675840 18675990
"1283" 18703160 18703390
"1284" 18756440 18756650
"1285" 18756680 18756830
"1286" 18776180 18776330
"1287" 18791120 18791410
"1288" 18791440 18791650
"1289" 18805620 18805770
"1290" 18824140 18824410
"1291" 18825020 18825290
"1292" 18826340 18826650
"1293" 18850280 18850530
"1294" 18861920 18862170
"1295" 18862840 18863210
"1296" 18863280 18863430
"1297" 18864240 18864390
"1298" 18865840 18865990
"1299" 18908120 18908270
"1300" 18910820 18911170
"1301" 18913560 18913710
"1302" 18948040 18948310
"1303" 18971060 18971210
"1304" 18985500 18985930
"1305" 18986560 18986710
"1306" 18995520 18995670
"1307" 19013220 19013510
"1308" 19028920 19029190
"1309" 19029320 19029470
"1310" 19029580 19029730
"1311" 19029880 19030030
"1312" 19036680 19036930
"1313" 19048600 19048750
"1314" 19049060 19049310
"1315" 19084240 19084410
"1316" 19085360 19085630
"1317" 19102220 19102370
"1318" 19102540 19102690
"1319" 19102820 19103070
"1320" 19103200 19103430
"1321" 19103440 19103590
"1322" 19119880 19120110
"1323" 19122680 19122990
"1324" 19126180 19126330
"1325" 19126980 19127190
"1326" 19127220 19127370
"1327" 19128320 19128470
"1328" 19133660 19133810
"1329" 19133940 19134090
"1330" 19136200 19136430
"1331" 19156000 19156270
"1332" 19171280 19171510
"1333" 19174320 19174610
"1334" 19184340 19184490
"1335" 19184600 19184750
"1336" 19229980 19230330
"1337" 19230500 19230910
"1338" 19232820 19233130
"1339" 19316720 19316870
"1340" 19371940 19372270
"1341" 19379800 19380170
"1342" 19380300 19380570
"1343" 19405920 19406070
"1344" 19408600 19408910
"1345" 19408920 19409270
"1346" 19409320 19409850
"1347" 19411000 19411150
"1348" 19450380 19450530
"1349" 19457520 19457730
"1350" 19460920 19461070
"1351" 19464500 19464650
"1352" 19464700 19464910
"1353" 19465020 19465250
"1354" 19465440 19465610
"1355" 19471180 19471330
"1356" 19471480 19471770
"1357" 19471900 19472090
"1358" 19472200 19472570
"1359" 19473580 19473950
"1360" 19474780 19474930
"1361" 19478100 19478250
"1362" 19478820 19479050
"1363" 19482020 19482170
"1364" 19492480 19492630
"1365" 19493180 19493370
"1366" 19493460 19493610
"1367" 19493920 19494150
"1368" 19495100 19495510
"1369" 19495800 19495950
"1370" 19517600 19517890
"1371" 19521220 19521470
"1372" 19551500 19551790
"1373" 19580840 19580990
"1374" 19583900 19584170
"1375" 19614480 19614630
"1376" 19629520 19629810
"1377" 19641020 19641370
"1378" 19642300 19642590
"1379" 19732120 19732330
"1380" 19748960 19749110
"1381" 19755000 19755150
"1382" 19757860 19758010
"1383" 19769220 19769410
"1384" 19784560 19784710
"1385" 19869200 19869350
"1386" 19879540 19879770
"1387" 19922560 19922810
"1388" 19922820 19922970
"1389" 19926060 19926270
"1390" 19932800 19932950
"1391" 19934480 19934750
"1392" 19946500 19946790
"1393" 19946860 19947010
"1394" 19947060 19947210
"1395" 19967620 19967910
"1396" 19988200 19988350
"1397" 20043580 20043730
"1398" 20180740 20181030
"1399" 20191480 20191770
"1400" 20192460 20192750
"1401" 20198440 20198670
"1402" 20237260 20237410
"1403" 20244400 20244550
"1404" 20271200 20271370
"1405" 20271720 20272090
"1406" 20280260 20280490
"1407" 20290420 20290570
"1408" 20291820 20291990
"1409" 20292060 20292330
"1410" 20292440 20292590
"1411" 20294080 20294230
"1412" 20307880 20308110
"1413" 20319660 20319810
"1414" 20344340 20344490
"1415" 20346660 20346810
"1416" 20356380 20356590
"1417" 20369460 20369710
"1418" 20395100 20395250
"1419" 20407080 20407330
"1420" 20423020 20423170
"1421" 20423180 20423570
"1422" 20423780 20423930
"1423" 20455940 20456090
"1424" 20462460 20462750
"1425" 20478920 20479070
"1426" 20512060 20512210
"1427" 20524800 20525050
"1428" 20526620 20526890
"1429" 20552200 20552350
"1430" 20552880 20553250
"1431" 20553260 20553490
"1432" 20558700 20558850
"1433" 20562680 20562830
"1434" 20563620 20563770
"1435" 20583220 20583370
"1436" 20591160 20591550
"1437" 20606720 20606870
"1438" 20610540 20610690
"1439" 20611740 20612010
"1440" 20612060 20612210
"1441" 20621080 20621310
"1442" 20621540 20621770
"1443" 20622020 20622470
"1444" 20622500 20622850
"1445" 20623140 20623290
"1446" 20623360 20623850
"1447" 20623980 20624230
"1448" 20624840 20625070
"1449" 20636960 20637150
"1450" 20659220 20659370
"1451" 20678920 20679110
"1452" 20683920 20684070
"1453" 20684360 20684830
"1454" 20693240 20693410
"1455" 20774100 20774250
"1456" 20880800 20881030
"1457" 20884620 20884970
"1458" 20885060 20885290
"1459" 20885320 20885530
"1460" 20896780 20896930
"1461" 20933200 20933370
"1462" 20941180 20941390
"1463" 20941600 20941750
"1464" 21027460 21027610
"1465" 21030540 21030810
"1466" 21031480 21031630
"1467" 21031640 21031790
"1468" 21061140 21061550
"1469" 21070280 21070630
"1470" 21075540 21075810
"1471" 21078700 21079050
"1472" 21092180 21092330
"1473" 21096480 21096690
"1474" 21110660 21110810
"1475" 21111020 21111230
"1476" 21135760 21136110
"1477" 21141080 21141230
"1478" 21141420 21141730
"1479" 21154020 21154310
"1480" 21183060 21183430
"1481" 21195120 21195430
"1482" 21213680 21213970
"1483" 21235800 21236030
"1484" 21241820 21241970
"1485" 21245620 21245770
"1486" 21251260 21251530
"1487" 21252820 21252990
"1488" 21253060 21253290
"1489" 21253340 21253650
"1490" 21255740 21255890
"1491" 21316840 21317170
"1492" 21317880 21318330
"1493" 21318400 21318590
"1494" 21318660 21318950
"1495" 21325740 21325890
"1496" 21326600 21326850
"1497" 21335040 21335410
"1498" 21336560 21336770
"1499" 21378580 21378730
"1500" 21381760 21381910
"1501" 21392320 21393030
"1502" 21395920 21396070
"1503" 21396180 21396450
"1504" 21402680 21402830
"1505" 21402900 21403130
"1506" 21404140 21404290
"1507" 21413140 21413290
"1508" 21413580 21413730
"1509" 21413780 21414070
"1510" 21434500 21434750
"1511" 21434920 21435350
"1512" 21435600 21435750
"1513" 21455400 21455750
"1514" 21465940 21466230
"1515" 21473260 21473510
"1516" 21479220 21479470
"1517" 21491820 21492050
"1518" 21527680 21527950
"1519" 21533140 21533290
"1520" 21558360 21558510
"1521" 21559600 21559810
"1522" 21560080 21560230
"1523" 21560520 21560670
"1524" 21566560 21566710
"1525" 21579300 21579450
"1526" 21586400 21586690
"1527" 21605620 21605850
"1528" 21696620 21696930
"1529" 21708760 21709450
"1530" 21709520 21709770
"1531" 21709900 21710070
"1532" 21711940 21712090
"1533" 21724640 21724790
"1534" 21738720 21738870
"1535" 21741620 21741770
"1536" 21741920 21742070
"1537" 21754900 21755050
"1538" 21768220 21768370
"1539" 21777600 21777870
"1540" 21778200 21778350
"1541" 21781420 21781570
"1542" 21788200 21788350
"1543" 21789520 21789990
"1544" 21790080 21790390
"1545" 21801960 21802110
"1546" 21802260 21802410
"1547" 21802500 21802650
"1548" 21803040 21803190
"1549" 21812380 21812630
"1550" 21813060 21813290
"1551" 21813400 21813810
"1552" 21813920 21814190
"1553" 21817780 21818030
"1554" 21836240 21836630
"1555" 21836800 21836970
"1556" 21883660 21883930
"1557" 21889780 21890010
"1558" 21904820 21905110
"1559" 21965280 21965430
"1560" 21965580 21965810
"1561" 21968320 21968690
"1562" 21974440 21974590
"1563" 21974880 21975110
"1564" 21994240 21994490
"1565" 21994560 21995570
"1566" 21995580 21995990
"1567" 21996020 21996170
"1568" 22005180 22005330
"1569" 22005340 22005650
"1570" 22006100 22006450
"1571" 22007920 22008130
"1572" 22008660 22009030
"1573" 22009040 22009450
"1574" 22009460 22009730
"1575" 22024640 22024790
"1576" 22030180 22030470
"1577" 22032720 22033010
"1578" 22037480 22037630
"1579" 22038060 22038390
"1580" 22038460 22038750
"1581" 22043120 22043270
"1582" 22053260 22053510
"1583" 22058300 22058450
"1584" 22079840 22079990
"1585" 22087100 22087250
"1586" 22100700 22100990
"1587" 22103320 22103590
"1588" 22105520 22105670
"1589" 22119660 22119870
"1590" 22126840 22126990
"1591" 22137680 22137850
"1592" 22144140 22144290
"1593" 22147560 22147710
"1594" 22200460 22200610
"1595" 22214120 22214410
"1596" 22216960 22217190
"1597" 22228460 22229190
"1598" 22229300 22229450
"1599" 22239040 22239330
"1600" 22239580 22239730
"1601" 22239880 22240130
"1602" 22243860 22244430
"1603" 22244740 22244990
"1604" 22256680 22256830
"1605" 22298860 22299090
"1606" 22307080 22307310
"1607" 22308300 22308530
"1608" 22366460 22366610
"1609" 22446660 22446810
"1610" 22446920 22447230
"1611" 22447360 22447590
"1612" 22447840 22447990
"1613" 22452460 22452730
"1614" 22452880 22453130
"1615" 22457500 22457770
"1616" 22469600 22469790
"1617" 22470020 22470250
"1618" 22508400 22508550
"1619" 22528560 22528790
"1620" 22531080 22531230
"1621" 22537040 22537190
"1622" 22699540 22699690
"1623" 22717180 22717490
"1624" 22718700 22718930
"1625" 22719120 22719270
"1626" 22813600 22813870
"1627" 22900160 22900310
"1628" 22986560 22986930
"1629" 23062320 23062470
"1630" 23089180 23089430
"1631" 23122940 23123370
"1632" 23153080 23153370
"1633" 23243680 23243830
"1634" 23322440 23322730
"1635" 23322800 23322950
"1636" 23342440 23342650
"1637" 23492200 23492430
"1638" 23554800 23554970
"1639" 23587580 23587810
"1640" 23587860 23588190
"1641" 23597380 23597530
"1642" 23643960 23644130
"1643" 23645760 23645950
"1644" 23665200 23665350
"1645" 23702460 23702610
"1646" 23702660 23702870
"1647" 23785060 23785250
"1648" 23820480 23820630
"1649" 23820780 23821250
"1650" 23821360 23821510
"1651" 23821540 23821690
"1652" 23826200 23826350
"1653" 23826380 23826630
"1654" 23829840 23829990
"1655" 23842340 23842490
"1656" 23842560 23842830
"1657" 23851080 23851230
"1658" 24051700 24051850
"1659" 24138100 24138250
"1660" 24246040 24246310
"1661" 24302960 24303110
"1662" 24342480 24342710
"1663" 24479760 24479910
"1664" 24487300 24487510
"1665" 24614140 24614450
"1666" 24616920 24617150
"1667" 24699220 24699410
"1668" 24832380 24832650
"1669" 24843560 24843790
"1670" 24877760 24877910
"1671" 24936640 24936790
"1672" 25003740 25004010
"1673" 25224360 25224590
"1674" 25261280 25261430
"1675" 25261540 25261730
"1676" 25274920 25275070
"1677" 25350080 25350270
"1678" 25427920 25428150
"1679" 25612580 25612730
"1680" 25631640 25631890
"1681" 25675220 25675370
"1682" 25677480 25677630
"1683" 25678180 25678350
"1684" 25678400 25678770
"1685" 25679260 25679410
"1686" 25715540 25715690
"1687" 25716080 25716230
"1688" 25716340 25716570
"1689" 25841520 25841670
"1690" 25889120 25889270
"1691" 25891940 25892090
"1692" 25909780 25909930
"1693" 25963960 25964110
"1694" 25964240 25964470
"1695" 25964560 25964710
"1696" 26082840 26082990
"1697" 26176180 26176330
"1698" 26235120 26235290
"1699" 26265300 26265550
"1700" 26326120 26326270
"1701" 26326560 26326810
"1702" 26339880 26340030
"1703" 26468740 26468930
"1704" 26502400 26502550
"1705" 26582720 26582870
"1706" 26613860 26614050
"1707" 26614100 26614350
"1708" 26632340 26632530
"1709" 26641780 26641930
"1710" 26655240 26655390
"1711" 26656280 26656590
"1712" 26656640 26656790
"1713" 26717520 26717670
"1714" 26723560 26723810
"1715" 26744000 26744150
"1716" 26744440 26744670
"1717" 26744740 26744990
"1718" 26745120 26745330
"1719" 26748540 26748750
"1720" 26760760 26761010
"1721" 26833860 26834010
"1722" 26856460 26856730
"1723" 26863140 26863410
"1724" 26880360 26880550
"1725" 26892120 26892490
"1726" 26892600 26892830
"1727" 26892880 26893030
"1728" 26946800 26946950
"1729" 26946960 26947270
"1730" 26954360 26954510
"1731" 26956380 26956530
"1732" 26957180 26957330
"1733" 26975680 26976010
"1734" 27020400 27020550
"1735" 27033280 27033430
"1736" 27033860 27034110
"1737" 27154940 27155150
"1738" 27157760 27158010
"1739" 27165700 27166010
"1740" 27172700 27173190
"1741" 27193980 27194130
"1742" 27198260 27198490
"1743" 27203380 27203530
"1744" 27227420 27227570
"1745" 27247120 27247410
"1746" 27247740 27247970
"1747" 27260540 27260790
"1748" 27276180 27276390
"1749" 27276460 27276730
"1750" 27276760 27276910
"1751" 27293000 27293170
"1752" 27328580 27328730
"1753" 27332080 27332230
"1754" 27333200 27333430
"1755" 27337100 27337270
"1756" 27337920 27338070
"1757" 27353160 27353310
"1758" 27353460 27353610
"1759" 27353900 27354170
"1760" 27361740 27361890
"1761" 27387820 27387970
"1762" 27408640 27408850
"1763" 27426600 27426750
"1764" 27447100 27447390
"1765" 27488180 27488390
"1766" 27489540 27489730
"1767" 27528320 27528550
"1768" 27528560 27528710
"1769" 27528820 27529590
"1770" 27529760 27529970
"1771" 27530180 27530330
"1772" 27530780 27530990
"1773" 27535660 27535810
"1774" 27535860 27536150
"1775" 27538160 27538370
"1776" 27538780 27538930
"1777" 27542660 27542810
"1778" 27548020 27548170
"1779" 27548220 27548450
"1780" 27548620 27548870
"1781" 27572940 27573410
"1782" 27573840 27574190
"1783" 27607000 27607150
"1784" 27711560 27711710
"1785" 27714460 27714710
"1786" 27725920 27726110
"1787" 27726240 27726450
"1788" 27787980 27788270
"1789" 27788320 27788470
"1790" 27843360 27843510
"1791" 27866800 27867030
"1792" 27868280 27868430
"1793" 27888760 27889010
"1794" 28066380 28066530
"1795" 28073040 28073190
"1796" 28073320 28073590
"1797" 28073720 28073870
"1798" 28156900 28157170
"1799" 28167840 28167990
"1800" 28299060 28299210
"1801" 28329920 28330070
"1802" 28363400 28363550
"1803" 28365340 28365610
"1804" 28516440 28516590
"1805" 28525080 28525230
"1806" 28583920 28584070
"1807" 28648780 28649050
"1808" 28753080 28753230
"1809" 28769920 28770070
"1810" 28774480 28774770
"1811" 28774780 28774930
"1812" 28820780 28820970
"1813" 28853540 28853790
"1814" 28886940 28887090
"1815" 28952020 28952290
"1816" 29161080 29161290
"1817" 29208720 29208990
"1818" 29209900 29210050
"1819" 29211560 29212190
"1820" 29212260 29212470
"1821" 29212580 29212990
"1822" 29213860 29214010
"1823" 29214200 29214490
"1824" 29214540 29214810
"1825" 29214860 29215090
"1826" 29220920 29221070
"1827" 29285840 29286270
"1828" 29349320 29349470
"1829" 29350000 29350150
"1830" 29554900 29555050
"1831" 29556540 29556730
"1832" 29613180 29613330
"1833" 29692080 29692330
"1834" 29726900 29727150
"1835" 29830920 29831110
"1836" 29850700 29851010
"1837" 29928240 29928390
"1838" 30039800 30040030
"1839" 30065900 30066270
"1840" 30199040 30199190
"1841" 30531440 30531690
"1842" 30574640 30574790
"1843" 30598720 30598870
"1844" 30600120 30600270
"1845" 30650400 30650550
"1846" 30717940 30718210
"1847" 30732160 30732390
"1848" 30768080 30768230
"1849" 30774480 30774770
"1850" 30799460 30799850
"1851" 30890400 30890550
"1852" 30891440 30891590
"1853" 30967540 30967790
"1854" 31078260 31078410
"1855" 31119360 31119510
"1856" 31119940 31120190
"1857" 31120300 31120450
"1858" 31140060 31140210
"1859" 31140360 31140630
"1860" 31238540 31238690
"1861" 31303800 31304170
"1862" 31542420 31542670
"1863" 31545340 31545490
"1864" 31556260 31556410
"1865" 31644800 31644970
"1866" 31763760 31764030
"1867" 31773800 31773970
"1868" 31776800 31776950
"1869" 31799920 31800070
"1870" 31800080 31800330
"1871" 31800380 31800530
"1872" 31805140 31805290
"1873" 31807660 31807870
"1874" 31807960 31808110
"1875" 31808900 31809050
"1876" 31839380 31839630
"1877" 31854620 31854770
"1878" 31908580 31908730
"1879" 31916600 31916870
"1880" 31990320 31990490
"1881" 31996420 31996590
"1882" 31997620 31997770
"1883" 32028200 32028350
"1884" 32032620 32032770
"1885" 32069200 32069510
"1886" 32069520 32069810
"1887" 32136680 32136990
"1888" 32148500 32148930
"1889" 32159920 32160070
"1890" 32251520 32251750
"1891" 32264260 32264470
"1892" 32334180 32334430
"1893" 32350700 32351030
"1894" 32351800 32352150
"1895" 32376360 32376530
"1896" 32378580 32378790
"1897" 32379040 32379190
"1898" 32379360 32379550
"1899" 32384240 32384650
"1900" 32395780 32396070
"1901" 32396860 32397010
"1902" 32427080 32427230
"1903" 32427240 32427390
"1904" 32427420 32427570
"1905" 32427880 32428030
"1906" 32432060 32432310
"1907" 32432400 32432610
"1908" 32457660 32457970
"1909" 32502740 32502890
"1910" 32526100 32526430
"1911" 32526480 32526750
"1912" 32533300 32533450
"1913" 32550040 32550350
